cartodb_id,the_geom,url,name,line,median_income
1493,0101000020E61000004417216DE37F52C0567BCCF45E4D4440,http://www.mta.info/nyct/service/,20th Ave & 86th St At Se Corner,D,40428.000000000000
1494,0101000020E61000007E10B18EE37F52C082C7EE81694D4440,http://www.mta.info/nyct/service/,20th Ave & 86th St At Nw Corner,D,44263.000000000000
1495,0101000020E61000003C5F97309A7F52C025ECEE1A074D4440,http://www.mta.info/nyct/service/,Bay Pkwy & 86th St At Se Corner,D,37105.000000000000
1496,0101000020E61000008DCA8B28ED7F52C041367ED4394F4440,http://www.mta.info/nyct/service/,New Utrecht Ave & 71st St At Ne Corner,D,56563.000000000000
1497,0101000020E6100000F9D1DE9A747F52C074811C75874F4440,http://www.mta.info/nyct/service/,17th Ave & 64th St At Ne Corner,N,47935.000000000000
1498,0101000020E61000004BD143DAC67F52C0DE53869347504440,http://www.mta.info/nyct/service/,14th Ave & 61st St At Ne Corner,D-N,39219.000000000000
1499,0101000020E6100000312E4B94BD7F52C03A80D451E84F4440,http://www.mta.info/nyct/service/,63rd St & 15th Ave At Se Corner,D-N,39848.000000000000
1500,0101000020E6100000A78F764EB37F52C0307572DBD1504440,http://www.mta.info/nyct/service/,New Utrecht Ave & 55th St At Se Corner,D,26327.000000000000
1501,0101000020E6100000C05A9296CA7E52C03527F592D9494440,http://www.mta.info/nyct/service/,Stillwell Ave & Mermaid Ave At Se Corner,D-F-N-Q,30879.000000000000
1502,0101000020E61000007B2143C2627E52C0ACCEF7624F4A4440,http://www.mta.info/nyct/service/,West 6th St & Neptune Ave At Nw Corner,F,36563.000000000000
1503,0101000020E61000005E7AD77BF17E52C0B02E9CEB474B4440,http://www.mta.info/nyct/service/,Stillwell Ave & Bay 50th St At Se Corner,D,57500.000000000000
1504,0101000020E61000000BCF2998317F52C0028BEC70874C4440,http://www.mta.info/nyct/service/,25th Ave & 86th St At Sw Corner,D,47552.000000000000
1505,0101000020E6100000534DB5442E7F52C008A0224A8E4C4440,http://www.mta.info/nyct/service/,25th Ave & 86th St At Nw Corner,D,51363.000000000000
1506,0101000020E61000001BCE2C5C567E52C08277CB23924B4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Avenue X At Ne Corner,F,43603.000000000000
1507,0101000020E61000008326B46CAD7E52C0087C5A0D9C4C4440,http://www.mta.info/nyct/service/,8th St & Avenue T At Se Corner,N,43690.000000000000
1508,0101000020E6100000FC24D4D7F37D52C08BE9370CC0494440,http://www.mta.info/nyct/service/,Ocean Pkwy & Brighton Beach Rd At Se Corner,Q,25030.000000000000
1509,0101000020E610000085269BC58B7D52C060AA9BF9E8494440,http://www.mta.info/nyct/service/,Branch 6 St & Brighton Beach Rd At Sw Corner,B-Q,16477.0000000000000000
1510,0101000020E610000050DD3FEA767D52C075840987F1494440,http://www.mta.info/nyct/service/,Branch 7 St & Brighton Beach Rd At Se Corner,B-Q,16477.0000000000000000
1511,0101000020E610000056D338514B7E52C02DCBE95C2B4C4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Gravesend Neck Rd At Se Corner,F,44808.000000000000
1512,0101000020E610000058579661DC7E52C0505B6851794E4440,http://www.mta.info/nyct/service/,Bay Pkwy & 66th St At Se Corner,N,42462.000000000000
1513,0101000020E61000004D234FD4D27E52C0AE641251264E4440,http://www.mta.info/nyct/service/,8th St & Avenue O At Ne Corner,N,42462.000000000000
1514,0101000020E61000004C62C35C527F52C0037123625D4F4440,http://www.mta.info/nyct/service/,18th Ave & 64th St At Nw Corner,N,47935.000000000000
1515,0101000020E61000003DF1F1845E7E52C029632C60DC4E4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Avenue M At Sw Corner,F,58977.000000000000
1516,0101000020E6100000910C147B687E52C0107C92E8784F4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Bay Pkwy At Se Corner,F,78438.000000000000
1517,0101000020E6100000EDE91042407E52C06659B975114D4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Avenue S At Nw Corner,F,47371.000000000000
1518,0101000020E6100000DB847182367E52C0F54DBF1C504D4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Kings Hwy At Se Corner,F,48750.000000000000
1519,0101000020E61000009C2E220F447E52C003E3FE10F54D4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Avenue P At Ne Corner,F,38542.000000000000
1520,0101000020E6100000078FD5F84C7D52C033000C7EF54D4440,http://www.mta.info/nyct/service/,15th St & Kings Hwy At Ne Corner,B-Q,39178.000000000000
1521,0101000020E610000013072208907D52C095C4E925A0504440,http://www.mta.info/nyct/service/,15th St & Avenue H At Se Corner,B-Q,57692.000000000000
1522,0101000020E61000009327847F117D52C0201BD0F72D4B4440,http://www.mta.info/nyct/service/,15th St & Sheepshead Bay Rd At Se Corner,B-Q,26296.000000000000
1523,0101000020E61000000F6791442F7D52C0E14A7DD5A44C4440,http://www.mta.info/nyct/service/,15th St & Avenue U At Se Corner,B-Q,39311.000000000000
1524,0101000020E61000007E14EB387E8152C0943C82F93E514440,http://www.mta.info/nyct/service/,4th Ave & Bay Ridge Ave At Ne Corner,R,50306.000000000000
1525,0101000020E6100000CB8FED6D338152C0801A73C302524440,http://www.mta.info/nyct/service/,4th Ave & 60th St At Sw Corner,N-R,37140.000000000000
1526,0101000020E6100000DF546585228152C027BC168C24524440,http://www.mta.info/nyct/service/,4th Ave & 59th St At Nw Corner,N-R,40625.000000000000
1527,0101000020E61000002882AAF9F18052C0B8B0DE1980524440,http://www.mta.info/nyct/service/,4th Ave & 53rd St At Sw Corner,N-R,32616.000000000000
1528,0101000020E6100000D37225E5EE8052C0C1749E057B524440,http://www.mta.info/nyct/service/,4th Ave & 53rd St At Se Corner,N-R,32616.000000000000
1529,0101000020E6100000FE7B00CADF8052C08AA0098EA5524440,http://www.mta.info/nyct/service/,4th Ave & 52nd St At Nw Corner,N-R,39375.000000000000
1530,0101000020E61000008EBDFFBA9A8052C0052EEB6F1C534440,http://www.mta.info/nyct/service/,4th Ave & 45th St At Ne Corner,N-R,49081.000000000000
1531,0101000020E6100000504A087AA87F52C06370BCF26C514440,http://www.mta.info/nyct/service/,New Utrecht Ave & 50th St At Ne Corner,D,30000.000000000000
1532,0101000020E61000008CBE8BD2A57F52C0C6D43365BA524440,http://www.mta.info/nyct/service/,9th Ave & New Utrecht Ave At Ne Corner,D,38618.000000000000
1533,0101000020E6100000DFA02356468052C0AF90DD7BCB534440,http://www.mta.info/nyct/service/,4th Ave & 36th St At Nw Corner,D-N-R,43942.000000000000
1534,0101000020E61000005A9B24CADE7F52C0A61FA6B884544440,http://www.mta.info/nyct/service/,4th Ave & 25th St At Se Corner (To Manhattan Only),D-N-R,44259.000000000000
1535,0101000020E6100000AF98F8A0887F52C01C33B11529554440,http://www.mta.info/nyct/service/,4th Ave & Prospect Ave At Ne Corner (To Manhattan Only),D-N-R,67955.000000000000
1536,0101000020E6100000E0BB45BA9F7E52C042EDE1B388514440,http://www.mta.info/nyct/service/,Mcdonald Ave & Cortelyou Rd At Sw Corner,F-G,33833.000000000000
1537,0101000020E61000009F873DC8B27E52C085420B2952524440,http://www.mta.info/nyct/service/,Mcdonald Ave & Church Ave At Nw Corner,F-G,64009.000000000000
1538,0101000020E6100000F1434CCCB37E52C0EB69BC0690524440,http://www.mta.info/nyct/service/,Mcdonald Ave & Albemarle Rd At Se Corner,F-G,64009.000000000000
1539,0101000020E6100000C49C5386717E52C050A0271567534440,http://www.mta.info/nyct/service/,Prospect Ave & Greenwood Ave At Nw Corner,F-G,75875.000000000000
1540,0101000020E610000071E156C4B07E52C07228ECE892544440,http://www.mta.info/nyct/service/,Prospect Park West & Prospect Park Southwest At Se Corner,F-G,73051.000000000000
1541,0101000020E610000048B6CA2DAD7E52C031C28CD9A5544440,http://www.mta.info/nyct/service/,Prospect Park West & 14th St At Se Corner,F-G,
1542,0101000020E61000003958CB054E7F52C0276AE214C1554440,http://www.mta.info/nyct/service/,4th Ave & 10th St At Nw Corner,D-F-G-N-R,81875.000000000000
1543,0101000020E61000006D51F22BD67E52C0248419C75B554440,http://www.mta.info/nyct/service/,7th Ave & 9th St At Sw Corner,F-G,112824.000000000000
1544,0101000020E6100000F2AC5AEECC7E52C0ADF8BDC25C554440,http://www.mta.info/nyct/service/,7th Ave & 9th St At Ne Corner,F-G,110303.000000000000
1545,0101000020E610000026A892675E7E52C01EEA58DFD3574440,http://www.mta.info/nyct/service/,Portland Ave & Fulton Ave At Sw Corner (To Queens Only),A-C,60435.000000000000
1546,0101000020E6100000ABE3F273437E52C0A800FF4AC1574440,http://www.mta.info/nyct/service/,Oxford St & Fulton Ave At Sw Corner (To Queens Only),A-C,56782.000000000000
1547,0101000020E61000005FCB269EB37B52C0285C2D56E76D4440,http://www.mta.info/nyct/service/,Fort Washington Ave & 192nd St At Nw Corner,A,105962.000000000000
1548,0101000020E6100000FBFCC727647B52C0ED66679AC36E4440,http://www.mta.info/nyct/service/,Broadway & Dyckman St At Sw Corner,A,46104.000000000000
1549,0101000020E6100000AB415115537B52C0ACC6C739C46E4440,http://www.mta.info/nyct/service/,Broadway & Dyckman St At Ne Corner,A,29856.000000000000
1550,0101000020E61000006139A2B1F67A52C0E1C0AC4C0B6F4440,http://www.mta.info/nyct/service/,Broadway & 207th St At Se Corner,A,33006.000000000000
1551,0101000020E6100000CECC17FED37A52C007AA954FA26E4440,http://www.mta.info/nyct/service/,10th Ave & 207th St At Sw Corner (Downtown Only),1,33006.000000000000
1552,0101000020E610000081983F14CC7A52C0EFACAB7CA96E4440,http://www.mta.info/nyct/service/,10th Ave & 207th St At Ne Corner (Uptown Only),1,20274.000000000000
1553,0101000020E61000001462C090D57A52C04DD395A61B6F4440,http://www.mta.info/nyct/service/,Broadway & 211th St At Ne Corner,A,55337.000000000000
1554,0101000020E610000061B546E6917A52C0E38B8752556F4440,http://www.mta.info/nyct/service/,10th Ave & 215th St At Nw Corner (Downtown Only),1,81667.000000000000
1555,0101000020E61000008FD1CD143A7A52C0CC68E455E96F4440,http://www.mta.info/nyct/service/,Broadway & 225th St At Se Corner (To Bronx Only),1,28015.000000000000
1556,0101000020E6100000245E58F3E37952C0F507951086704440,http://www.mta.info/nyct/service/,Broadway & 231st St At Ne Corner (To Van Cortlandt Pk Only),1,29643.000000000000
1557,0101000020E61000004A097433A37952C08A9F3DF044714440,http://www.mta.info/nyct/service/,Broadway & 238th St At Ne Corner (To Van Cortlandt Pk Only),1,29643.000000000000
1558,0101000020E610000019526B9A777952C0EAF0B624E1714440,http://www.mta.info/nyct/service/,Broadway & 242nd St At Ne Corner,1,20417.000000000000
1559,0101000020E6100000F1A0CBCECE7952C065E0C9936D5F4440,http://www.mta.info/nyct/service/,61st St & Roosevelt Ave At Se Corner,7-7 Express,41927.000000000000
1560,0101000020E61000008EE2E569777C52C00098BB3B855F4440,http://www.mta.info/nyct/service/,Jackson Ave & 45th Rd At Nw Corner,E-G-M,118563.000000000000
1561,0101000020E6100000DC02F973E17E52C0776D09A304634440,http://www.mta.info/nyct/service/,Broadway & 66th St At Sw Corner,1-2,158679.000000000000
1562,0101000020E6100000F209D365D37E52C03C3BFCD1B6634440,http://www.mta.info/nyct/service/,Broadway & 72nd St At Ne Corner,1-2-3,128125.000000000000
1563,0101000020E610000028D51723257D52C03A973D5DCB634440,http://www.mta.info/nyct/service/,Lexington Ave & 86th St At Ne Corner (Uptown Only),4-5-6-6 Express,112237.000000000000
1564,0101000020E6100000529F42C71D7C52C046D704D48B6C4440,http://www.mta.info/nyct/service/,Fort Washington Ave & 177th St At Ne Corner,A,48750.000000000000
1565,0101000020E6100000C52E8854517B52C0A080939EC3674440,http://www.mta.info/nyct/service/,Lincoln Ave & 138th St At Se Corner,6-6 Express,14304.0000000000000000
1566,0101000020E61000003B3C87963C7B52C0A73F2FCBB1674440,http://www.mta.info/nyct/service/,Alexander Ave & 138th St At Sw Corner,6-6 Express,14304.0000000000000000
1567,0101000020E610000081F6E810387B52C0568CDF26B6674440,http://www.mta.info/nyct/service/,Alexander Ave & 138th St At Nw Corner,6-6 Express,27608.000000000000
1568,0101000020E610000082CFB7AB577B52C0FA4DE057BF684440,http://www.mta.info/nyct/service/,Grand Concourse & 149th St At Se Corner,2-4-5,20233.000000000000
1569,0101000020E6100000095D6AAE477B52C09717CD95EA694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
1570,0101000020E61000004829EC88437B52C0E512A594EA694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Se Corner,4-B-D,33809.000000000000
1571,0101000020E610000098DF41183F7B52C0F4BBC07DF7694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Ne Corner,4-B-D,29723.000000000000
1572,0101000020E61000007B03584DD77A52C0F323D1015C674440,http://www.mta.info/nyct/service/,Brook Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),6,15683.0000000000000000
1573,0101000020E610000071753FD47D7A52C0099CBB0C12674440,http://www.mta.info/nyct/service/,Cypress Ave & 138th St At Se Corner (To Pelham Bay Pk Only),6,18416.0000000000000000
1574,0101000020E6100000F010818FC17A52C03335C0C773684440,http://www.mta.info/nyct/service/,Melrose Ave & 149th St At Sw Corner (Northbound Only),2-5,21959.000000000000
1575,0101000020E6100000449DB5CBB77A52C0E2CD95987A684440,http://www.mta.info/nyct/service/,3rd Ave & 149th St At Nw Corner (To Manhattan Only),2-5,21959.000000000000
1576,0101000020E61000009E025D9A227B52C02B3B582BED694440,http://www.mta.info/nyct/service/,Walton Ave & 161st St At Nw Corner,4-B-D,29723.000000000000
1577,0101000020E61000007710A115187A52C08051B5896D674440,http://www.mta.info/nyct/service/,Southern Blvd & St Mary's St At Se Corner (To Pelham Bay Pk Only),6,39962.000000000000
1578,0101000020E6100000608E5AFDD87952C0DC59FB82F0674440,http://www.mta.info/nyct/service/,Southern Blvd & 149th St At Ne Corner (To Pelham Bay Pk Only),6,19409.0000000000000000
1579,0101000020E610000062B50C494A7B52C0E30F75DBEB694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
1580,0101000020E6100000A5EBE4E61B7A52C06F42430A78684440,http://www.mta.info/nyct/service/,Jackson Ave & 152nd St At Ne Corner (Northbound Only),2-5,23472.000000000000
1581,0101000020E61000009CE8706E137A52C0B5A6E5F18E684440,http://www.mta.info/nyct/service/,Jackson Ave & Westchester Ave At Nw Corner (To Manhattan Only),2-5,22055.000000000000
1582,0101000020E6100000387283AFAF7952C0F9F78C6AEB684440,http://www.mta.info/nyct/service/,Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),2-5,28875.000000000000
1583,0101000020E6100000061F2408577952C0ADF4ED587F684440,http://www.mta.info/nyct/service/,Southern Blvd & Longwood Ave At Ne Corner (To Pelham Bay Pk Only),6,19210.0000000000000000
1584,0101000020E61000008B3A3581227952C0BDC2A0B57C694440,http://www.mta.info/nyct/service/,Westchester Ave & Simpson St At Se Corner (Northbound Only),2-5,16371.0000000000000000
1585,0101000020E6100000F3AC8F46057952C0BA150F830C694440,http://www.mta.info/nyct/service/,Hunts Point Ave & 163rd St At Se Corner,6-6 Express,23926.000000000000
1586,0101000020E6100000DBCA1A78B57852C0B0488F5EE7694440,http://www.mta.info/nyct/service/,Whitlock Ave & Westchester Ave At Se Corner,6,20671.000000000000
1587,0101000020E6100000DE5C641EF97A52C0EEC6464BF86A4440,http://www.mta.info/nyct/service/,River Ave & 167th St At Sw Corner,4,25000.000000000000
1588,0101000020E6100000D4AFBA44F57A52C03ECB4C58F56A4440,http://www.mta.info/nyct/service/,River Ave & 167th St At Se Corner,4,25000.000000000000
1589,0101000020E6100000A963F764EC7452C0CF933BFC2B6D4440,http://www.mta.info/nyct/service/,Burr Ave & Westchester Ave At Ne Corner,6-6 Express,54167.000000000000
1590,0101000020E6100000F7EA2E0DC37A52C0CA2FF9CACF6A4440,http://www.mta.info/nyct/service/,Grand Concourse & 167th St At Sw Corner,B-D,25000.000000000000
1591,0101000020E610000060465E24B47A52C0C1DA867AD46A4440,http://www.mta.info/nyct/service/,Grand Concourse & 167th St At Ne Corner,B-D,22233.000000000000
1592,0101000020E6100000709A2688BA7A52C05D41A6C4886B4440,http://www.mta.info/nyct/service/,Jerome Ave & 170th St At Se Corner,4,26875.000000000000
1593,0101000020E610000018220FA27C7A52C0D806C5DE656B4440,http://www.mta.info/nyct/service/,Grand Concourse & 170th St At Nw Corner,B-D,29535.000000000000
1594,0101000020E610000069579D616A7A52C07F1EC0F87C6B4440,http://www.mta.info/nyct/service/,Grand Concourse & 171st St At Ne Corner,B-D,31309.000000000000
1595,0101000020E6100000BEE7BC7E887A52C0862911EF136C4440,http://www.mta.info/nyct/service/,Jerome Ave & Mt Eden Ave At Ne Corner,4,30905.000000000000
1596,0101000020E61000009862A3444B7A52C0C185F63B276C4440,http://www.mta.info/nyct/service/,Grand Concourse & 174th St At Ne Corner,B-D,45465.000000000000
1597,0101000020E61000003F07AEB8387A52C0FFEF1F1B5B6C4440,http://www.mta.info/nyct/service/,Grand Concourse & 175th St At Sw Corner,B-D,29000.000000000000
1598,0101000020E6100000A2F4291E177952C0E07442883E6A4440,http://www.mta.info/nyct/service/,Southern Blvd & Freeman St At Sw Corner (To Manhattan Only),2-5,25317.000000000000
1599,0101000020E61000002C36AA19197A52C0137EC10B356D4440,http://www.mta.info/nyct/service/,Jerome Ave & Burnside Ave At Se Corner,4,20469.000000000000
1600,0101000020E6100000425A0B52F07952C09258AAE0CA6C4440,http://www.mta.info/nyct/service/,Grand Concourse & Echo Pl At Ne Corner,B-D,23795.000000000000
1601,0101000020E6100000B188CE00177A52C002D0CC11456D4440,http://www.mta.info/nyct/service/,Jerome Ave & Burnside Ave At Sw Corner,4,21451.000000000000
1602,0101000020E6100000CE1F395CAB7952C0853480BA946D4440,http://www.mta.info/nyct/service/,Grand Concourse & 182nd St At Sw Corner,B-D,20263.000000000000
1603,0101000020E6100000911D117BA17952C045487588926D4440,http://www.mta.info/nyct/service/,Grand Concourse & 182nd St At Ne Corner,B-D,24612.000000000000
1604,0101000020E61000001CB71FC7D67952C033982803E16D4440,http://www.mta.info/nyct/service/,Jerome Ave & 183rd St At Ne Corner,4,21613.000000000000
1605,0101000020E6100000777D54D9777952C043115811486E4440,http://www.mta.info/nyct/service/,Grand Concourse & 188th St At Nw Corner,B-D,29926.000000000000
1606,0101000020E610000022E9E157AC7952C0B3EEDA0A746E4440,http://www.mta.info/nyct/service/,Jerome Ave & Fordham Rd At Nw Corner,4,33284.000000000000
1607,0101000020E6100000EE9648BDA77952C0D1221C9E716E4440,http://www.mta.info/nyct/service/,Jerome Ave & Fordham Rd At Ne Corner,4,36220.000000000000
1608,0101000020E610000091C5AEF36F7952C0E1A04F0D0E6F4440,http://www.mta.info/nyct/service/,Jerome Ave & Kingsbridge Rd At Nw Corner,4,33284.000000000000
1609,0101000020E6100000F7B316963F7952C01906C506E56E4440,http://www.mta.info/nyct/service/,Grand Concourse & Kingsbridge Rd At Nw Corner,B-D,36481.000000000000
1610,0101000020E6100000F2334947C17652C03E95E01CEB6D4440,http://www.mta.info/nyct/service/,Esplanade & Laconia Ave At Ne Corner,5,68603.000000000000
1611,0101000020E6100000A9061B412A7952C0E3E103B31C6F4440,http://www.mta.info/nyct/service/,Grand Concourse & 196th St At Nw Corner,B-D,37045.000000000000
1612,0101000020E6100000AD04F566D47852C03223DE922F6B4440,http://www.mta.info/nyct/service/,Boston Rd & 174th St At Sw Corner (To Manhattan Only),2-5,23883.000000000000
1613,0101000020E6100000FEF5C56CC97852C06D5C272A2E6B4440,http://www.mta.info/nyct/service/,Boston Rd & 174th St At Ne Corner (Northbound Only),2-5,15064.0000000000000000
1614,0101000020E610000075D3ED004F7852C0E4148DB5996B4440,http://www.mta.info/nyct/service/,Boston Rd & 178th St At Sw Corner,2-5,17380.0000000000000000
1615,0101000020E61000004C33590A487852C093547074A86B4440,http://www.mta.info/nyct/service/,Boston Rd & 178th St At Nw Corner,2-5,17380.0000000000000000
1616,0101000020E6100000AB894C4D827752C03B1CA25F6E6A4440,http://www.mta.info/nyct/service/,St Lawrence Ave & Westchester Ave At Sw Corner,6,33712.000000000000
1617,0101000020E6100000B5C6A5C5197752C06AB32A75A36A4440,http://www.mta.info/nyct/service/,Metropolitan Ave & Westchester Ave At Sw Corner,6-6 Express,44844.000000000000
1618,0101000020E6100000DDC9BA0B947752C026BB1041AF6C4440,http://www.mta.info/nyct/service/,Birchall Ave & Sagamore St At Nw Corner,2-5,52292.000000000000
1619,0101000020E61000000CE60666857752C0957693DA9E6D4440,http://www.mta.info/nyct/service/,White Plains Rd & Pelham Pkwy At Se Corner,2-5,29531.000000000000
1620,0101000020E61000006713ADB60D7752C0587EF162626D4440,http://www.mta.info/nyct/service/,Esplanade & Paulding Ave At W Corner,5,67102.000000000000
1621,0101000020E610000071D2EF85D17852C06FC54332A46F4440,http://www.mta.info/nyct/service/,Grand Concourse & Bedford Park Blvd At Se Corner,B-D,37719.000000000000
1622,0101000020E6100000D7B6D520CC7852C0A48F6D21A26F4440,http://www.mta.info/nyct/service/,Grand Concourse & Bedofrd Park Blvd At Ne Corner,B-D,37719.000000000000
1623,0101000020E61000003E341417477852C0A3F1C4A2FC6F4440,http://www.mta.info/nyct/service/,Bainbridge Ave & 205th St At Se Corner,D,40151.000000000000
1624,0101000020E6100000B06DEB77287852C0037C8EA2E16F4440,http://www.mta.info/nyct/service/,Perry Ave & 205th St At Se Corner,D,35392.000000000000
1625,0101000020E610000007611109A67852C0E8B6D1F689704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Se Corner,4,37143.000000000000
1626,0101000020E6100000C230D8FE957852C08F1D6229A5704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Ne Corner,4,37143.000000000000
1627,0101000020E6100000D112A528977852C0A6E567AEAD704440,http://www.mta.info/nyct/service/,Jerome Ave & Mosholu Pkwy At Nw Corner,4,39231.000000000000
1628,0101000020E61000009D9FF54F377852C0E234C24B83714440,http://www.mta.info/nyct/service/,Jerome Ave & Bainbridge Ave At Sw Corner,4,20417.000000000000
1629,0101000020E6100000F3BED727807752C081717270C36E4440,http://www.mta.info/nyct/service/,White Plains Rd & Allerton Ave At Se Corner,2-5,39018.000000000000
1630,0101000020E6100000C52C42556E7752C0C328EEC05A704440,http://www.mta.info/nyct/service/,White Plains Rd & 211th St At Sw Corner,2-5,40076.000000000000
1631,0101000020E6100000D2C9CC9F367752C01C49EC1C16714440,http://www.mta.info/nyct/service/,White Plains Rd & 219th St At Se Corner,2-5,34531.000000000000
1632,0101000020E6100000EC37160E9D7552C0EB089C768C704440,http://www.mta.info/nyct/service/,Baychester Ave & Tillotson Ave At Nw Corner,5,35096.000000000000
1633,0101000020E6100000939A6B83137752C0C3BAF2FAA6714440,http://www.mta.info/nyct/service/,White Plains Rd & 225th St At Nw Corner,2-5,30428.000000000000
1634,0101000020E6100000E70A04232F7652C0171EABF2176B4440,http://www.mta.info/nyct/service/,Westchester Ave & Zerega Ave At Se Corner,6-6 Express,41156.000000000000
1635,0101000020E610000026A44FB9897552C0CF7966A7F96B4440,http://www.mta.info/nyct/service/,Westchester Ave & Middletown Rd At Ne Corner,6-6 Express,43909.000000000000
1636,0101000020E610000041FF9190487552C026749AD1696C4440,http://www.mta.info/nyct/service/,Edison Ave & Buhre Ave At Sw Corner,6-6 Express,51726.000000000000
1637,0101000020E6100000C0C59AA2F07452C0730082B22D6D4440,http://www.mta.info/nyct/service/,Burr Ave & Westchester Ave At Ne Corner,6-6 Express,54167.000000000000
1638,0101000020E6100000DBEF4AA8E07652C00D734FC25F724440,http://www.mta.info/nyct/service/,White Plains Rd & 233rd St At Nw Corner,2-5,24670.000000000000
1639,0101000020E6100000EC2C90D5AD7652C034962BDC05734440,http://www.mta.info/nyct/service/,White Plains Rd & Nereid Ave At Nw Corner,2-5,54583.000000000000
1640,0101000020E61000009467F5CE687652C014CBC94AA6734440,http://www.mta.info/nyct/service/,White Plains Rd & 241st St At Ne Corner,2,38849.000000000000
1641,0101000020E6100000847AAFDCB97A52C099C22CAC7A684440,http://www.mta.info/nyct/service/,Melrose Ave & 149th St At Ne Corner (To Manhattan Only),2-5,21959.000000000000
1642,0101000020E61000005740CFF5637952C03A0216AE43694440,http://www.mta.info/nyct/service/,Intervale Ave & Westchester Ave At Ne Corner,2-5,17500.0000000000000000
1643,0101000020E61000002324FD9B627952C0004FF63E42694440,http://www.mta.info/nyct/service/,Intervale Ave & Westchester Ave At Ne Corner,2-5,17500.0000000000000000
1644,0101000020E6100000C74D7D3EE77752C04BC01661AC6B4440,http://www.mta.info/nyct/service/,Morris Park Ave & 180th St At Nw Corner,2-5,23750.000000000000
1645,0101000020E61000000A181A0C4B7B52C0A6D7327FE9694440,http://www.mta.info/nyct/service/,River Ave & 161st St At Sw Corner,4-B-D,33809.000000000000
1646,0101000020E6100000701F4A7A187952C0804C2E8EA45F4440,http://www.mta.info/nyct/service/,73rd St & 37th Rd At Ne Corner,7-E-F-M-R,60439.000000000000
1647,0101000020E6100000861ED2BA0D7952C091E36956905F4440,http://www.mta.info/nyct/service/,74th St & Roosevelt Av At Sw Corner,7-E-F-M-R,50049.000000000000
1648,0101000020E610000045F74257227852C0678BA678365E4440,http://www.mta.info/nyct/service/,54th St & Queens Blvd At Sw Corner,E-M-R,51905.000000000000
1649,0101000020E61000008963A684277852C037CDDC9F655E4440,http://www.mta.info/nyct/service/,Broadway & Queens Blvd At Sw Corner,E-M-R,54554.000000000000
1650,0101000020E6100000DC6017EF5D7F52C001CE9752CF584440,http://www.mta.info/nyct/service/,Cadman Plaza West & Montague St At Ne Corner,2-3-4-5-N-R,103500.000000000000
1651,0101000020E6100000346135A0307F52C057E36968B5584440,http://www.mta.info/nyct/service/,Jay St & Metrotech Walk At Sw Corner,A-C-F,103500.000000000000
1652,0101000020E6100000E8B937D92E7F52C08C1BF9C99C584440,http://www.mta.info/nyct/service/,Jay St & Willoughby St At Ne Corner,A-C-F,103500.000000000000
1653,0101000020E610000029B6BCC1CC7E52C01B297AA44D584440,http://www.mta.info/nyct/service/,Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R,98472.000000000000
1654,0101000020E6100000CBD1D918A07E52C0620988D584574440,http://www.mta.info/nyct/service/,4th Ave & Pacific St At Ne Corner,2-3-4-5-B-D-N-Q-R,77898.000000000000
1655,0101000020E6100000194AB4AA237E52C051C36F546C564440,http://www.mta.info/nyct/service/,Flatbush Ave & Plaza Street East At Se Corner,2-3-4,117704.000000000000
1656,0101000020E6100000F4D1D86C257E52C046DB58186B564440,http://www.mta.info/nyct/service/,Flatbush Ave & Plaza Street West At Sw Corner,2-3-4,117704.000000000000
1657,0101000020E61000004BB123CCC07E52C0CCDB120914584440,http://www.mta.info/nyct/service/,Flatbush Ave & Livingston St At Nw Corner,2-3-4-5,101579.000000000000
1658,0101000020E61000004F2495F4BC7E52C0765C041A13584440,http://www.mta.info/nyct/service/,Flatbush Ave & Livingston St At Ne Corner,2-3-4-5,98472.000000000000
1659,0101000020E6100000764EF7510D7D52C0BA2B6EA3145F4440,http://www.mta.info/nyct/service/,Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only),7-7 Express,82470.000000000000
1660,0101000020E610000015923BB5FA7C52C076A634CA0D5F4440,http://www.mta.info/nyct/service/,Jackson Ave & 50th Ave At Nw Corner (To Manhattan Only),7-7 Express,82470.000000000000
1661,0101000020E6100000360E7BD7AD7C52C001F73622075F4440,http://www.mta.info/nyct/service/,21st St & 49th Ave At Ne Corner,7-7 Express,118563.000000000000
